mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
29.094387245178222,0.9483471241305437,1.2892266750335692,0.3900104172823724,balanced,20,5,500,"{'rf__class_weight': 'balanced', 'rf__max_depth': 20, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 500}",0.9979871442338013,0.9959786167441895,0.9986566498563152,0.9959786167441895,0.9933118929902878,0.9963825841137567,0.0018709094808363436,49
9.017167854309083,2.7626564990007285,1.3794368267059327,0.6704850391669855,,,1,100,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100}",0.9986566498563152,0.9959872415845006,1.0,0.9973190778294597,0.9933118929902878,0.9970549724521127,0.002300391378808348,25
10.13580002784729,1.1656830508158706,1.9272404193878174,0.17457090500121542,,,1,200,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200}",0.9986566498563152,0.9959872415845006,1.0,0.9979871442338013,0.9933118929902878,0.997188585732981,0.0023310483699224196,1
30.2243754863739,0.5925442138342693,1.338454008102417,0.7454410716425622,,,1,500,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 500}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
9.480309534072877,2.6171874238682635,1.4733057022094727,0.6588135946223023,,,2,100,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 100}",0.9986566498563152,0.9966524453642414,1.0,0.9973190778294597,0.9933118929902878,0.9971880132080608,0.0022535519570482995,5
10.378834342956543,0.826025598319421,1.8886735916137696,0.10714931456777539,,,2,200,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 200}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
30.162961435317992,0.8208430727959574,1.4181616306304932,0.658137910105859,,,2,500,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 2, 'rf__n_estimators': 500}",0.9986566498563152,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9971871464892509,0.002129998720655691,13
9.572810697555543,2.1718372048732735,1.3379526615142823,0.7172767442883653,,,5,100,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 100}",0.9979871442338013,0.9959872415845006,0.9993276000016083,0.9959872415845006,0.9933118929902878,0.9965202240789395,0.0020442477034393783,39
10.191272020339966,1.4241630168802761,2.056929683685303,0.48594380794377057,,,5,200,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 200}",0.9979871442338013,0.9959786167441895,0.9993276000016083,0.9959872415845006,0.9933118929902878,0.9965184991108774,0.00204470030337888,43
29.64129047393799,1.089597969850587,1.5695304870605469,0.5959816899692881,,,5,500,"{'rf__class_weight': None, 'rf__max_depth': None, 'rf__min_samples_leaf': 5, 'rf__n_estimators': 500}",0.9979871442338013,0.9959786167441895,0.9986566498563152,0.9959786167441895,0.9933118929902878,0.9963825841137567,0.0018709094808363436,49
9.111945056915284,1.8558612611607914,1.6443304061889648,0.8426439168037628,,10,1,100,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 100}",0.9979828000048246,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9970523765189526,0.0020526705725242437,33
10.064782857894897,0.5783354554765812,1.83219575881958,0.27155014858481774,,10,1,200,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 200}",0.9986566498563152,0.9959872415845006,1.0,0.9973190778294597,0.9939742430122762,0.9971874424565105,0.002090526775341226,11
29.32774953842163,0.5189438976798159,1.2840994358062745,0.46198006856581775,,10,1,500,"{'rf__class_weight': None, 'rf__max_depth': 10, 'rf__min_samples_leaf': 1, 'rf__n_estimators': 500}",0.9979871442338013,0.9966524453642414,0.9993276000016083,0.9979871442338013,0.9933118929902878,0.9970532453647479,0.0020530650958862037,31
